BSC|José Celestino Mutis Airport|6.2029|-77.3947
BUN|Gerardo Tobar López Airport|3.8196|-76.9898
CUC|Camilo Daza International Airport|7.9276|-72.5115
CTG|Rafael Nuñez International Airport|10.4424|-75.513
CLO|Alfonso Bonilla Aragon International Airport|3.5427|-76.3819
TCO|La Florida Airport|1.8144|-78.7492
CAQ|Juan H White Airport|7.9685|-75.1985
CVE|Coveñas Airport|9.4009|-75.6913
CZU|Las Brujas Airport|9.3327|-75.2856
EBG|El Bagre Airport|7.5965|-74.8089
EJA|Yariguíes Airport|7.0243|-73.8068
FLA|Gustavo Artunduaga Paredes Airport|1.5892|-75.5644
GIR|Santiago Vila Airport|4.2762|-74.7967
CRC|Santa Ana Airport|4.7582|-75.9557
GPI|Guapi Airport|2.5701|-77.898
IBE|Perales Airport|4.4216|-75.1333
IPI|San Luis Airport|0.8619|-77.6718
APO|Antonio Roldán Betancur Airport|7.812|-76.7164
MCJ|Jorge Isaac Airport|11.2325|-72.4901
LET|Alfredo Vásquez Cobo International Airport|-4.1911|-69.942
EOH|Enrique Olaya Herrera Airport|6.2197|-75.5906
MGN|Baracoa Airport|9.2847|-74.8461
MTR|Los Garzones Airport|8.8237|-75.8258
MVP|Fabio Alberto Leon Bentley Airport|1.2537|-70.2339
MZL|La Nubia Airport|5.0296|-75.4647
NVA|Benito Salas Airport|2.9502|-75.294
OCV|Aguas Claras Airport|8.3151|-73.3583
PCR|German Olano Airport|6.1847|-67.4932
PDA|Obando Cesar Gaviria Trujillo Airport|3.8535|-67.9062
PEI|Matecaña International Airport|4.8127|-75.7395
PTX|Pitalito Airport|1.8578|-76.0857
PPN|Guillermo León Valencia Airport|2.4544|-76.6093
PAL|German Olano Air Base|5.4836|-74.6574
PSO|Antonio Nariño Airport|1.3967|-77.2909
PVA|El Embrujo Airport|13.3575|-81.358
PZA|Paz de Ariporo Airport|5.8761|-71.8867
MQU|Mariquita Airport|5.2126|-74.8836
MDE|Jose Maria Córdova International Airport|6.1645|-75.4231
RCH|Almirante Padilla Airport|11.5262|-72.926
SJE|Jorge E. Gonzalez Torres Airport|2.5797|-72.6394
SMR|Simón Bolívar International Airport|11.1196|-74.2306
ADZ|Gustavo Rojas Pinilla International Airport|12.5836|-81.7112
SVI|Eduardo Falla Solano Airport|2.1522|-74.7663
SKTJ|Tunja Airport|5.5414|-73.3445
TME|Gustavo Vargas Airport|6.4511|-71.7603
TQS|Captain Ernesto Esguerra Cubides Air Base|0.7459|-75.234
SKUA|Marandúa Air Base|5.5245|-68.6856
AUC|Santiago Perez Airport|7.0689|-70.7369
UIB|El Caraño Airport|5.6908|-76.6412
ULQ|Heriberto Gíl Martínez Airport|4.0884|-76.2351
VUP|Alfonso López Pumarejo Airport|10.435|-73.2495
VVC|Vanguardia Airport|4.1679|-73.6138
EYP|El Alcaravan - Yopal Airport|5.3191|-72.384
SRE|Alcantarí International Airport|-19.2468|-65.1496
BJO|Bermejo Airport|-22.7733|-64.3129
CBB|Jorge Wilsterman International Airport|-17.4211|-66.1771
CIJ|Capitán Aníbal Arab Airport|-11.0391|-68.7828
SRZ|El Trompillo Airport|-17.8116|-63.1715
GYA|Guayaramerín Airport|-10.8886|-65.381
LPB|El Alto International Airport|-16.5103|-68.1894
ORU|Juan Mendoza International Airport|-17.9562|-67.0758
POI|Capitan Nicolas Rojas Airport|-19.5433|-65.7237
PSZ|Capitán Av. Salvador Ogaya G. airport|-18.9753|-57.8206
RIB|Capitán Av. Selin Zeitun Lopez Airport|-11.0094|-66.0755
SBL|Santa Ana Del Yacuma Airport|-13.7622|-65.4352
SLSU|Juana Azurduy de Padilla Air Force Base|-19.0071|-65.2887
SLSV|San Ignacio de Velasco Airport|-16.4012|-61.0452
TJA|Capitan Oriel Lea Plaza Airport|-21.5557|-64.7013
TDD|Teniente Av. Jorge Henrich Arauz Airport|-14.8187|-64.918
UYU|Joya Andina International Airport|-20.4413|-66.8576
VLM|Teniente Coronel Rafael Pabón Airport|-21.2552|-63.4056
VVI|Viru Viru International Airport|-17.6448|-63.1354
BYC|Yacuiba Airport|-21.9609|-63.6517
PBM|Johan Adolf Pengel International Airport|5.4528|-55.1878
JSO|Dr. Luciano de Arruda Coelho Regional Airport|-3.6145|-40.2314
EEA|Planalto Serrano Regional Airport|-27.6341|-50.3583
LHN|Linhares Municipal Airport|-19.3552|-40.0713
SNQX|Quixadá Airport|-4.979|-38.9876
CAY|Cayenne – Félix Eboué Airport|4.82|-52.3613
MPY|Maripasoula Airport|3.6559|-54.0394
OYP|Saint-Georges-de-l'Oyapock Airport|3.8976|-51.8041
LDX|Saint-Laurent-du-Maroni Airport|5.4819|-54.035
AYX|Teniente General Gerardo Pérez Pinedo Airport|-10.7291|-73.7665
SPBC|Caballococha Airport|-3.9169|-70.5082
IBP|Iberia Airport|-11.4116|-69.4887
PCL|Cap FAP David Abenzur Rengifo International Airport|-8.3781|-74.5745
CHM|FAP Lieutenant Jaime Andres de Montreuil Morales Airport|-9.1496|-78.5238
CIX|Capitán FAP José A. Quiñones González International Airport|-6.7892|-79.8283
AYP|Air Force Colonel Alfredo Mendivil Duarte Airport|-13.1548|-74.2044
ATA|Comandante FAP German Arias Graziani Airport|-9.3474|-77.5984
LIM|Jorge Chávez International Airport|-12.0219|-77.1143
RIJ|Juan Simons Vela Airport|-6.0679|-77.16
JAE|Shumba Airport|-5.5925|-78.774
JJI|Juanjui Airport|-7.1691|-76.7286
JAU|Francisco Carle Airport|-11.7831|-75.4734
JUL|Inca Manco Capac International Airport|-15.4677|-70.1565
CJA|Mayor General FAP Armando Revoredo Iglesias Airport|-7.1392|-78.4894
ILQ|General Jorge Fernandez Maldon Airport|-17.695|-71.344
TBP|Captain Pedro Canga Rodríguez International Airport|-3.5521|-80.3811
YMS|Moises Benzaquen Rengifo Airport|-5.8938|-76.1182
HUU|Alferez Fap David Figueroa Fernandini Airport|-9.8788|-76.2048
CHH|Chachapoyas Airport|-6.2019|-77.8562
IQT|Coronel FAP Francisco Secada Vignetta International Airport|-3.7847|-73.3088
AQP|Rodríguez Ballón International Airport|-16.3408|-71.5695
TRU|Capitán FAP Carlos Martínez de Pinillos International Airport|-8.0824|-79.1088
PIO|Captain Renán Elías Olivera International Airport|-13.7449|-76.2203
TPP|Cadete FAP Guillermo Del Castillo Paredes Airport|-6.5087|-76.3732
TCQ|Coronel FAP Carlos Ciriani Santa Rosa International Airport|-18.0533|-70.2758
PEM|Padre Aldamiz International Airport|-12.6136|-69.2286
PIU|PAF Captain Guillermo Concha Iberico International Airport|-5.2058|-80.6164
TYL|Captain Victor Montes Arias International Airport|-4.5766|-81.2541
NZC|Maria Reiche Neuman Airport|-14.854|-74.9615
CUZ|Alejandro Velasco Astete International Airport|-13.5357|-71.9388
SUAA|Ángel S. Adami International Airport|-34.7892|-56.2647
DZO|Santa Bernardina International Airport|-33.3589|-56.4992
PDP|Capitan Corbeta CA Curbelo International Airport|-34.8551|-55.0943
MVD|Carrasco General Cesáreo L. Berisso International Airport|-34.8356|-56.0265
PDU|Tydeo Larre Borges Airport|-32.3633|-58.0619
RVY|Pres. Gral. Óscar D. Gestido Binational Airport|-30.9746|-55.4762
STY|Nueva Hesperides International Airport|-31.4385|-57.9853
AGV|Oswaldo Guevara Mujica Airport|9.5534|-69.2379
AAO|Anaco Airport|9.4302|-64.4707
BLA|General José Antonio Anzoategui International Airport|10.1111|-64.6922
BNS|Barinas Airport|8.615|-70.2142
SVBL|El Libertador Airbase|10.1834|-67.5573
BRM|Jacinto Lara International Airport|10.0427|-69.3586
MYC|Escuela Mariscal Sucre Airport|10.25|-67.6494
CBL|General Tomas de Heres Airport|8.1222|-63.537
CXA|Caicara del Orinoco Airport|7.6255|-66.1628
CLZ|Calabozo Airport|8.9247|-67.4171
CAJ|Canaima Airport|6.232|-62.8548
CUP|General Francisco Bermúdez Airport|10.66|-63.2617
CZE|José Leonardo Chirinos Airport|11.4149|-69.6809
SVCS|Caracas Óscar Machado Zuloaga International Airport|10.2869|-66.8158
CUM|Antonio José de Sucre Airport|10.4503|-64.1305
EOR|El Dorado Airport|6.7157|-61.6388
EOZ|Elorza Airport|7.0597|-69.4967
SVFM|Generalissimo Francisco de Miranda Air Base|10.485|-66.8435
GDO|Guasdualito Airport|7.2108|-70.7564
GUI|Guiria Airport|10.5741|-62.3127
GUQ|Guanare Airport|9.0269|-69.7552
LSP|Josefa Camejo International Airport|11.7808|-70.1515
SVJM|San Juan de Los Morros Airport|9.907|-67.3796
LFR|La Fria Airport|8.2392|-72.271
SVLO|La Orchila Airport|11.8082|-66.1808
MAR|La Chinita International Airport|10.5575|-71.7293
MRD|Alberto Carnevalli Airport|8.5821|-71.161
PMV|Del Caribe Santiago Mariño International Airport|10.9126|-63.9666
CCS|Maiquetía Simón Bolívar International Airport|10.6022|-66.9912
SVMP|Metropolitano International Airport|10.1332|-66.7878
MUN|José Tadeo Monagas International Airport|9.749|-63.1533
PYH|Cacique Aramare Airport|5.62|-67.6061
PBL|General Bartolome Salom International Airport|10.4805|-68.073
SCI|Paramillo Airport|7.8014|-72.2028
PZO|General Manuel Carlos Piar International Airport|8.2885|-62.7604
PTM|Palmarito Airport|7.5755|-70.1744
SVZ|Juan Vicente Gómez International Airport|7.8408|-72.4399
SNV|Santa Elena de Uairén Airport|4.5547|-61.1452
STD|Mayor Buenaventura Vivas International Airport|7.5654|-72.0351
SNF|Sub Teniente Nestor Arias Airport|10.2787|-68.7552
SFD|San Fernando de Apure Las Flecheras National Airport|7.8833|-67.444
SOM|San Tomé Airport|8.9451|-64.1511
STB|Miguel Urdaneta Fernández Airport|8.9746|-71.9433
TUV|Tucupita Airport|9.089|-62.0942
TMO|Tumeremo Airport|7.2494|-61.5289
VLN|Arturo Michelena International Airport|10.1497|-67.9284
VIG|Juan Pablo Pérez Alfonso Airport|8.6241|-71.6727
VLV|Dr. Antonio Nicolás Briceño Airport|9.3405|-70.5841
VDP|Valle de La Pascua Airport|9.222|-65.9936
AUX|Araguaína Airport|-7.2279|-48.2405
GEO|Cheddi Jagan International Airport|6.4986|-58.2541
OGL|Eugene F. Correia International Airport|6.8059|-58.1077
KAI|Kaieteur Airport|5.1773|-59.489
LTM|Lethem Airport|3.3728|-59.7894
ANU|V. C. Bird International Airport|17.1367|-61.7927
BGI|Grantley Adams International Airport|13.0747|-59.491
DCF|Canefield Airport|15.3367|-61.3921
DOM|Douglas-Charles Airport|15.5467|-61.3011
FDF|Martinique Aimé Césaire International Airport|14.591|-61.0032
SFG|Grand Case-l'Espérance Airport|18.1001|-63.0474
SBH|St. Jean Airport|17.9044|-62.8433
GBJ|Marie-Galante Airport|15.8689|-61.2701
PTP|Maryse Condé International Airport|16.2654|-61.5328
GND|Maurice Bishop International Airport|12.004|-61.7853
STT|Cyril E. King Airport|18.3371|-64.9773
STX|Henry E. Rohlsen Airport|17.7014|-64.8026
TJ-0011|Khovaling Airport|38.3641|69.9863
TJ-UT45|Gissar Air Base|38.5123|68.6725
TJ-UT46|Farkhor Air Base|37.4698|69.3808
ARE|Antonio Nery Juarbe Pol Airport|18.4508|-66.6758
BQN|Rafael Hernández International Airport|18.4949|-67.1294
CPX|Benjamin Rivera Noriega Airport|18.313|-65.3039
SIG|Fernando Luis Ribas Dominicci Airport|18.4568|-66.0981
MAZ|Eugenio Maria De Hostos Airport|18.2557|-67.1485
PSE|Mercedita International Airport|18.0083|-66.563
NRR|José Aponte de la Torre Airport|18.2473|-65.6398
SJU|Luis Munoz Marin International Airport|18.4394|-66.0018
VQS|Antonio Rivera Rodriguez Airport|18.1348|-65.4936
SKB|Robert L. Bradshaw International Airport|17.3108|-62.7191
NEV|Vance W. Amory International Airport|17.2057|-62.5899
SLU|George F. L. Charles Airport|14.0202|-60.9929
UVF|Hewanorra International Airport|13.7332|-60.9526
BKN|Balkanabat International Airport|39.6811|54.206
TM-UT52|Mary North Airport|37.6643|61.827
AUA|Queen Beatrix International Airport|12.5011|-70.0143
BON|Flamingo International Airport|12.131|-68.2685
CUR|Hato International Airport|12.1889|-68.9598
EUX|F. D. Roosevelt Airport|17.4965|-62.9794
SXM|Princess Juliana International Airport|18.041|-63.1089
SAB|Juancho E. Yrausquin Airport|17.6453|-63.2205
AXA|Clayton J. Lloyd International Airport|18.2048|-63.0538
TR-0004|Temelli Air Base|39.7389|32.3786
TR-0021|Çukurhisar Airport|39.8439|30.968
TR-0028|Keşan Air Base|40.7871|26.6067
MNI|John A. Osborne Airport|16.7918|-62.1932
TAB|A.N.R. Robinson International Airport|11.1496|-60.8313
POS|Piarco International Airport|10.5954|-61.3376
EIS|Terrance B. Lettsome International Airport|18.4455|-64.5417
VIJ|Virgin Gorda Airport|18.4466|-64.4279
SVD|Argyle International Airport|13.1597|-61.1488
BQU|J F Mitchell Airport|12.9884|-61.262
CIW|Canouan Airport|12.699|-61.3424
MQS|Mustique Airport|12.8879|-61.1802
UNI|Union Island International Airport|12.6001|-61.4119
TW-0004|Zuoying Naval Airfield|22.705|120.281
BDA|L.F. Wade International Airport|32.3638|-64.6782
UA-0005|Nizhyn Air Base|51.0885|31.871
UA-0010|Oktyabrskoe Air Base|45.32|34.1
UA-0012|Kirovskoe Air Base|45.167|35.183
UA-0020|Melitopol Air Base|46.88|35.305
UA-0022|Kacha Air Base|44.7798|33.5722
UA-0025|Bila Tserkva Air Base|49.7952|30.0244
UA-0028|Zhovtneve Air Base|45.64|28.67
UA-0047|Dolgintsevo Air Base|47.887|33.533
UA30|Batken Airport|40.0429|70.8378
ALA|Almaty International Airport|43.3543|77.0428
BXH|Balkhash Airport|46.8942|75.0045
TDK|Taldykorgan Airport|45.1225|78.4428
NQZ|Nursultan Nazarbayev International Airport|51.027|71.4671
KOV|Kokshetau International Airport|53.3291|69.5946
PPK|Petropavl International Airport|54.7756|69.1874
DMB|Taraz International Airport|42.8536|71.3036
BSZ|Manas International Airport|43.0613|74.4776
OSS|Osh International Airport|40.609|72.7933
IKG|Karakol International Airport|42.5081|78.4078
UAFW|Kant Air Base|42.8532|74.8465
CIT|Shymkent International Airport|42.365|69.4756
HSA|Hazrat Sultan International Airport|43.3111|68.5504
DZN|Zhezkazgan National Airport|47.709|67.7381
KGF|Sary-Arka Airport|49.6708|73.3344
BXY|Baikonur Krayniy International Airport|45.622|63.2108
UAON|Yubileyniy Airfield|46.0524|63.2492
KZO|Korkyt Ata International Airport|44.7069|65.5925
URA|Manshuk Mametova International Airport|51.152|51.5437
UASA|Ayaguz Airport|47.9192|80.4522
EKB|Ekibastuz Airport|51.591|75.215
UKK|Oskemen International Airport|50.035|82.4961
PWQ|Pavlodar International Airport|52.195|77.0731
PLX|Semei International Airport|50.3513|80.2344
SCO|Aktau International Airport|43.8601|51.0909
GUW|Atyrau International Airport|47.1213|51.8203
UATR|Shalkar Airport|47.905|59.62
AKX|Aktobe International Airport|50.2481|57.2041
KSN|Kostanay International Airport|53.2069|63.5503
UB12|Nasosnaya Air Base|40.5916|49.5574
UB13|Khojaly Airport|39.9014|46.787
UB14|Kyurdamir Air Base|40.2736|48.1636
UB18|Baku Kala Air Base|40.4084|50.2003
GYD|Heydar Aliyev International Airport|40.4728|50.0509
GNJ|Ganja International Airport|40.7387|46.3204
NAJ|Nakhchivan International Airport|39.1888|45.4584
GBB|Gabala International Airport|40.8086|47.7254
ZTU|Zaqatala International Airport|41.5578|46.6695
LHL|Lachin International Airport|39.8838|46.3631
IKU|Issyk-Kul International Airport|42.5856|76.7012
LWN|Shirak International Airport|40.7504|43.8593
UDYE|Erebuni Airport|40.1221|44.465
EVN|Zvartnots International Airport|40.1489|44.3979
YKS|Platon Oyunsky Yakutsk International Airport|62.0933|129.771
NER|Chulman Airport|56.9139|124.914
MQJ|Moma Airport|66.4509|143.2616
GYG|Magan Airport|62.1035|129.5453
OLZ|Olyokminsk Airport|60.4018|120.4761
USR|Ust-Nera Airport|64.55|143.115
UENK|Kyzyl-Syr Airport|63.885|122.777
VYI|Vilyuisk Airport|63.7567|121.6933
UERA|Aykhal Airport|65.9592|111.5465
ULK|Lensk Airport|60.7206|114.826
PYJ|Polyarny Airport|66.4004|112.03
MJZ|Mirny Airport|62.5347|114.039
SYS|Saskylakh Airport|71.9279|114.08
BGN|Belaya Gora Airport|68.5562|146.2278
SEK|Srednekolymsk Airport|67.4805|153.7364
CKH|Chokurdakh Airport|70.6231|147.902
CYX|Cherskiy Airport|68.7406|161.338
IKS|Tiksi Airport|71.6977|128.903
ZKP|Zyryanka Airport|65.7485|150.8889
ZIX|Zhigansk Airport|66.7965|123.361
KHX|Savannah Airstrip|-0.7165|29.6997
UG0U|Gudauta Air Base|43.104|40.5793
UG11|Dollyar Air Base|40.8876|45.957
UG22|Tbilisi Marneuli Air Base|41.4592|44.7832
UG24|Tbilisi Soganlug Air Base|41.6492|44.9364
UG27|Vaziani Air Base|41.628|45.0308
UG28|Bolshiye Shiraki Air Base|41.3795|46.3673
UGAM|Ambrolauri Airport|42.5269|43.1354
KUT|David the Builder Kutaisi International Airport|42.1774|42.4854
BUS|Alexander Kartveli Batumi International Airport|41.6094|41.6003
SUI|Vladislav Ardzinba Sukhum International Airport|42.8582|41.1281
TBS|Tbilisi International Airport|41.6692|44.9547
BQS|Ignatyevo Airport|50.4254|127.412
KHV|Khabarovsk Novy Airport|48.5283|135.1886
UHKD|Dzemgi Airport|50.6056|137.081
UHKG|Kamenny Ruchey Naval Air Base|49.2357|140.1931
KXK|Komsomolsk-on-Amur Airport|50.409|136.934
GVN|Sovetskaya Gavan (Maygatka) Airport|48.9251|140.0353
DYR|Ugolny Yuri Ryktheu Airport|64.7349|177.741
PVS|Provideniya Bay Airport|64.3781|-173.243
UHMF|Omsukchan Airport|62.457|155.745
UHMG|Chaybukha Airport|61.835|160.548
KPW|Keperveem Airport|67.845|166.14
GDX|Sokol Airport|59.911|150.72
PWE|Pevek Airport|69.7833|170.597
UHMS|Seymchan Airport|62.9208|152.4228
UHMT|Magadan-13 Airport|59.6233|150.922
SWV|Severo-Evensk Airport|61.9218|159.2291
NLI|Nikolayevsk-na-Amure Airport|53.155|140.65
OHO|Okhotsk Airport|59.4101|143.0565
UHPL|Palana Airport|59.0821|159.8916
PKC|Yelizovo Airport|53.1687|158.4511
UUS|Yuzhno-Sakhalinsk International Airport|46.8855|142.7175
VVO|Vladivostok International Airport|43.3963|132.1482
HTA|Chita-Kadala International Airport|52.0248|113.3058
UIAE|Krasnokamensk Airport|50.0331|118.0611
BTK|Bratsk Airport|56.3696|101.7018
UIBV|Zheleznogorsk Airport|56.4877|104.106
IKT|Irkutsk International Airport|52.2667|104.3956
UKX|Ust-Kut Airport|56.8567|105.73
UUD|Baikal International Airport|51.8086|107.4397
KBP|Boryspil International Airport|50.345|30.8947
MPW|Mariupol International Airport|47.0761|37.4496
ERD|Berdyansk Airport|46.815|36.7581
DNK|Dnipro International Airport|48.3572|35.1006
OZH|Zaporizhzhia International Airport|47.867|35.3147
KWG|Kryvyi Rih International Airport|48.0433|33.21
UKS|Sevastopol International Airport / Belbek Air Base|44.6918|33.5746
SIP|Simferopol International Airport|45.0522|33.9751
UKFG|Gvardeyskoye (Hvardiiske) Air Base|45.1162|33.9766
UKFI|Saky Air Base|45.0906|33.5985
UKFY|Dzhankoy Air Base|45.7009|34.4189
HRK|Kharkiv International Airport|49.9269|36.2908
CKC|Cherkasy International Airport|49.4156|31.9953
UKKM|Hostomel Airport|50.6035|30.1919
UKKO|Ozerne Air Base|50.1583|28.7383
HMJ|Khmelnytskyi Airport|49.3597|26.9334
IFO|Ivano-Frankivsk International Airport|48.8842|24.6861
LWO|Lviv International Airport|49.8125|23.9561
CWC|Chernivtsi International Airport|48.2593|25.9808
RWN|Rivne International Airport|50.6071|26.1416
UDJ|Uzhhorod International Airport|48.6343|22.2634
KHE|Kherson International Airport|46.6758|32.5064
ODS|Odesa International Airport|46.4272|30.6726
VIN|Vinnytsia/Gavyryshivka International Airport|49.2425|28.6138
ARH|Talagi Airport|64.6003|40.7167
VKV|Vaskovo Airport|64.4417|40.4217
NNM|Naryan Mar Airport|67.64|53.1219
AMV|Amderma Airport|69.7633|61.5564
KSZ|Kotlas Airport|61.2358|46.6975
LED|Pulkovo Airport|59.8003|30.2625
ULLP|Pushkin Airport|59.685|30.3383
MMK|Emperor Nicholas II Murmansk Airport|68.7817|32.7508
PKV|Princess Olga Pskov International Airport|57.7813|28.3938
PES|Petrozavodsk Airport|61.8852|34.1547
ULPP|Peski Airfield|61.8319|34.2956
CEE|Cherepovets Airport|59.2736|38.0158
VUS|Velikiy Ustyug Airport|60.7883|46.26
VGD|Vologda Airport|59.2825|39.9444
BQT|Brest International Airport|52.1081|23.8968
GME|Gomel Airport|52.527|31.0167
VTB|Vitebsk Vostochny Airport|55.1265|30.3496
KGD|Khrabrovo Airport|54.8916|20.5986
UMMA|Baranavichi Air Base|53.1|26.05
GNA|Hrodna Airport|53.602|24.0538
MSQ|Minsk National Airport|53.8881|28.04
UMNB|Babruisk Air Base|53.105|29.205
MVQ|Mogilev Airport|53.9549|30.0951
ABA|Abakan International Airport|53.74|91.385
BAX|Barnaul Gherman Titov International Airport|53.3613|83.5397
RGK|Gorno-Altaysk Airport|51.9692|85.8365
KEJ|Alexei Leonov Kemerovo International Airport|55.2701|86.1072
BKA|Baykit Airport|61.6767|96.355
EIE|Yeniseysk Airport|58.4742|92.1125
TGP|Podkamennaya Tunguska Airport|61.5897|89.994
VEO|Severo-Yeniseysk Airport|60.3733|93.0117
VAQ|Vanavara Airport|60.3562|102.3096
KJA|Krasnoyarsk International Airport|56.1757|92.4858
KCY|Krasnoyarsk Cheremshanka Airport|56.1776|92.5459
ACS|Achinsk Airport|56.2692|90.5751
KYZ|Kyzyl Airport|51.6694|94.4006
UNNE|Yeltsovka Airport|55.0924|83.0045
OVB|Novosibirsk Tolmachevo Airport|55.0198|82.6187
OMS|Omsk Central Airport|54.9631|73.3124
UNOS|Omsk Severny Airport|54.975|73.555
SWT|Strezhevoy Airport|60.7094|77.66
TOF|Tomsk Kamov Airport|56.3803|85.2083
NOZ|Spichenkovo Airport|53.8114|86.8772
DKS|Dikson Airport|73.5178|80.3797
UODN|Nagurskoye Airfield|80.8032|47.6636
HTG|Khatanga Airport|71.9781|102.491
SES|Svetlogorsk Airport|66.84|88.4033
IAA|Igarka Airport|67.4372|86.6219
NSK|Alykel International Airport|69.308|87.3259
AAQ|Anapa Vityazevo Airport|45.0021|37.3473
GDZ|Gelendzhik Airport|44.5821|38.0125
KRR|Krasnodar Pashkovsky International Airport|45.0345|39.1742
GRV|Akhmat Kadyrov Grozny International Airport|43.3881|45.6998
MCX|Makhachkala Uytash International Airport|42.8168|47.6523
MRV|Mineralnye Vody Airport|44.2251|43.0819
NAL|Nalchik Airport|43.5129|43.6366
OGZ|Vladikavkaz Beslan International Airport|43.2051|44.6066
IGT|Magas Airport|43.3233|45.0126
STW|Stavropol Shpakovskoye Airport|45.1092|42.1128
UROD|Dudinka Airport|69.375|86.1567
ROV|Platov International Airport|47.4939|39.9247
TGK|Taganrog Yuzhny Airport|47.1983|38.8492
AER|Sochi International Airport|43.4499|39.9566
ASF|Astrakhan Narimanovo Boris M. Kustodiev International Airport|46.2828|48.0105
ESL|Elista Airport|46.3739|44.3309
VOG|Volgograd International Airport|48.7813|44.3392
CEK|Kurchatov Chelyabinsk International Airport|55.3031|61.5049
MQF|Magnitogorsk International Airport|53.392|58.7552
SBT|Sabetta International Airport|71.2192|72.0522
BVJ|Bovanenkovo Airport|70.3153|68.3336
SLY|Salekhard Airport|66.5908|66.611
EZV|Berezovo Airport|63.921|65.0305
HMA|Khanty Mansiysk Airport|61.0285|69.0861
NYA|Nyagan Airport|62.11|65.615
EYK|Beloyarskiy Airport|63.6869|66.6986
OVS|Sovetskiy Airport|61.3266|63.6019
URJ|Uray Airport|60.1033|64.8267
IJK|Izhevsk Airport|56.8345|53.4622
KVX|Pobedilovo Airport|58.5039|49.3478
NYM|Nadym Airport|65.4809|72.6989
NUX|Novy Urengoy Airport|66.0694|76.5203
NJC|Nizhnevartovsk Airport|60.9493|76.4836
PEE|Perm International Airport|57.9145|56.0212
KGP|Kogalym International Airport|62.1904|74.5338
NFG|Nefteyugansk Airport|61.1083|72.65
NOJ|Noyabrsk Airport|63.1833|75.27
SGC|Surgut International Airport|61.3405|73.4058
USSK|Uktus Airport|56.7017|60.79
SVX|Koltsovo Airport|56.7431|60.8027
RMZ|Tobolsk Remezov Airport|58.0597|68.348
TJM|Roshchino International Airport|57.179|65.3277
KRO|Kurgan Airport|55.4753|65.4156
UT1G|Ashgabat Bezmein Air Base|38.012|58.195
ASB|Ashgabat International Airport|37.9868|58.361
KRW|Turkmenbaşy International Airport|40.0628|53.0051
MYP|Mary International Airport|37.6235|61.8957
TAZ|Dashoguz International Airport|41.7599|59.8361
CRZ|Türkmenabat International Airport|38.9307|63.564
DYU|Dushanbe International Airport|38.5437|68.823
TJU|Kulob International Airport|37.9881|69.805
LBD|Khujand International Airport|40.2154|69.6947
KQT|Bokhtar International Airport|37.8663|68.8645
NMA|Namangan International Airport|40.9846|71.5578
AZN|Andijan International Airport|40.7277|72.294
FEG|Fergana International Airport|40.3588|71.745
NCU|Nukus International Airport|42.4884|59.6233
UGC|Urgench International Airport|41.5827|60.6434
NVI|Navoi International Airport|40.1176|65.1727
BHK|Bukhara International Airport|39.7753|64.4823
SKD|Samarkand International Airport|39.7018|66.9815
TMJ|Termez Airport|37.2873|67.3119
TVT|Tashkent-Khumo International Airport|41.3129|69.3955
TAS|Tashkent International Airport|41.2579|69.2812
OMN|Zomin Airport|40.014|68.411
KMW|Kostroma Sokerkino Airport|57.7969|41.0194
KLF|Grabtsevo Airport|54.55|36.3667
IWA|Ivanovo South Airport|56.9394|40.9408
RYB|Staroselye Airport|58.1042|38.9294
BZK|Bryansk International Airport|53.2144|34.176
ZIA|Zhukovsky International Airport|55.5533|38.15
DME|Domodedovo International Airport|55.4088|37.9063
IAR|Golden Ring Yaroslavl International Airport|57.5607|40.1574
SVO|Sheremetyevo International Airport|55.9769|37.4112
KLD|Migalovo Air Base|56.8247|35.7577
UUMT|Tretyakovo Airport|54.905|39.0267
CKL|Chkalovskiy Air Base|55.8783|38.0617
EGO|Belgorod International Airport|50.6438|36.5901
URS|Kursk East Airport|51.7506|36.2956
LPK|Lipetsk Airport|52.7028|39.5378
VOZ|Voronezh International Airport|51.8143|39.2309
TBW|Donskoye Airport|52.8061|41.4828
VKO|Vnukovo International Airport|55.5915|37.2615
UCT|Ukhta Airport|63.5669|53.8047
INA|Inta Airport|66.0534|60.1058
UUYK|Vuktyl Airport|63.8233|57.28
PEX|Pechora Airport|65.1211|57.1308
USK|Usinsk Airport|66.0047|57.3672
UUYV|Izhma Airport|65.0317|53.97
VKT|Vorkuta Airport|67.4886|63.9931
UTS|Ust-Tsylma Airport|65.4373|52.2003
SCW|Syktyvkar Airport|61.647|50.8451
GOJ|Nizhny Novgorod / Strigino International Airport|56.2274|43.7852
UUA|Bugulma Airport|54.6412|52.8002
KZN|Kazan International Airport|55.6062|49.2787
NBC|Begishevo Airport|55.5647|52.0925
UWKG|Borisoglebskoye Airport|55.8667|49.1333
JOK|Yoshkar-Ola Airport|56.7006|47.9047
CSY|Cheboksary Airport|56.0903|47.3473
ULV|Ulyanovsk Baratayevka Airport|54.2702|48.2256
ULY|Ulyanovsk Vostochny Airport|54.401|48.8027
REN|Orenburg Central Airport|51.7927|55.4572
OSW|Orsk Airport|51.0725|58.5956
PEZ|Penza Airport|53.1106|45.0211
SKX|Saransk International Airport|54.1251|45.2123
BWO|Balakovo Airport|51.8583|47.7456
GSV|Gagarin International Airport|51.7128|46.1711
UFA|Ufa International Airport|54.5575|55.8744
